티커	종목명	CIK	유니버스	종합판정	종합판정사유	현재가	EPS(FY)	EPS기준연도	배당수익률(%)	현금및현금성자산	유가증권성자산	현금성자산합계	장기부채	단기위험부채	주주지분	총부채	주주지분비중	부채비중	주주대부채배수	주당순현금(린치식)	주당순현금(보수형)	순현금차감PER(린치식)	순현금차감PER(보수형)	연간이익증가율(1년,%)	연간이익증가율(3년CAGR,%)	연간이익증가율(5년CAGR,%)	그레이엄적정PER(1년)	그레이엄적정PER(3년)	그레이엄적정PER(5년)	그레이엄내재가치(1년)	그레이엄내재가치(3년)	그레이엄내재가치(5년)	그레이엄괴리율(1년,%)	그레이엄괴리율(3년,%)	그레이엄괴리율(5년,%)	그레이엄사용기준	그레이엄적정PER(선택)	그레이엄내재가치(선택)	그레이엄괴리율(선택,%)	배당감안점수(1년)	배당감안점수(3년)	배당감안점수(5년)	주당잉여현금흐름	잉여현금흐름수익률(%)	배당감안점수기준	배당감안점수	배당감안점수판정	사용연성장률기준	사용연성장률(%)	린치PER배수	린치PER판정	하드필터통과	하드필터사유	발행주식수	비고
ARM	ARM HOLDINGS PLC /UK	0001973239	Nasdaq 100	보류	PEG=보통, PEGY=판정불가	211.17999267578125	0.75	2025		2085000000.0	740000000.0	2825000000.0			6839000000.0	2093000000.0	76.56739811912226	23.432601880877744	3.2675585284280935	2.6575729068673564	2.6575729068673564	278.02989302521854	278.02989302521854	158.62068965517244			325.7413793103449			244.30603448275866			15.686164862139606			1년	325.7413793103449	244.30603448275866	15.686164862139606				0.16745061147695203	0.07929283894522825	판정불가		판정불가	1년	158.62068965517244	1.7527971516807253	보통	Y		1063000000.0	
LIN	LINDE PLC	0001707925	Nasdaq 100	제외	PEG=보통, PEGY=불리(<1)	507.9200134277344	14.61	2025	1.26	5056000000.0		5056000000.0	20683000000.0	4510000000.0	38245000000.0	47076000000.0	44.824837964862105	55.175162035137895	0.812409720452035	-33.0943783818126	-42.6455172121687	37.030416961639084	37.68415678575654	7.268722466960355	21.083080176239765	25.40817902227086	23.03744493392071	50.66616035247953	59.31635804454172	336.57707048458155	740.2326027497259	866.6119910307546	-33.73423736285419	45.7380262994981	70.61977636643255	3년	50.66616035247953	740.2326027497259	45.7380262994981	0.2303166738790847	0.6033710125215611	0.7201695581742228	10.7773271635659	2.121855189527646	3년	0.6033710125215611	불리(<1)	3년	21.083080176239765	1.756404503141418	보통	N	주당순현금<=0	472195000.0	단기위험부채 존재
STX	Seagate Technology Holdings plc	0001137789	Nasdaq 100	제외	PEG=보통, PEGY=불리(<1)	726.9299926757812	6.77	2027	41.0	891000000.0	411000000.0	1302000000.0	4995000000.0	0.0	-453000000.0	8476000000.0	-5.6462669824255265	105.64626698242552	-0.05344502123643228	-17.018433179723502	-17.018433179723502	109.88898461676585	109.88898461676585		62.4216285007507	-1.6572902196046346		133.3432570015014	5.185419560790731		902.7338499001644	35.105290426553246		24.184427523379615	-95.170746732112	3년	133.3432570015014	902.7338499001644	24.184427523379615		0.9411464566847183	0.35802232514570725	3.769585253456221	0.5185623500800437	3년	0.9411464566847184	불리(<1)	3년	62.4216285007507	1.7604312360329448	보통	N	주당순현금<=0	217000000.0	
SBUX	STARBUCKS CORP	0000829224	Nasdaq 100	제외	PEG=보통, PEGY=불리(<1)	105.9000015258789	1.63	2025	2.34	6455700000.0	247200000.0	6702900000.0	14575900000.0	0.0	-8096600000.0	40108900000.0	-25.292153328564332	125.29215332856434	-0.201865421390265	-6.9073521670468505	-6.9073521670468505	69.20696545578268	69.20696545578268	-50.755287009063444	-16.7980082334351	37.63685261204004	-93.01057401812689	-25.096016466870203	83.77370522408008	-151.60723564954682	-40.90650684099843	136.55113951525053	-243.16074925881694	-138.62748465683646	28.943472660745307	5년	83.77370522408008	136.55113951525053	28.943472660745307	-0.699572459075621	-0.20890972661808918	0.5776420386121657	2.142481137041586	2.0231171918519997	5년	0.5776420386121657	불리(<1)	5년	37.63685261204004	1.838808525494062	보통	N	주당순현금<=0	1139800000.0	
ISRG	INTUITIVE SURGICAL INC	0001035267	Nasdaq 100	제외	PEG=보통, PEGY=판정불가	457.7799987792969	7.87	2025		3368000000.0	2566900000.0	5934900000.0			17824000000.0	2517000000.0	87.62597709060518	12.374022909394819	7.0814461660707195	16.3631100082713	16.3631100082713	56.08855003443781	56.08855003443781	22.58566978193147	29.189521389942353	21.11377974023332	53.67133956386294	66.87904277988471	50.72755948046664	422.3934423676013	526.3380666776927	399.22589311127246	-7.730035498723476	14.976204308010589	-12.790883355359151	3년	66.87904277988471	526.3380666776927	14.976204308010587						판정불가		판정불가	3년	29.189521389942353	1.921530308262056	보통	N	FCF<=0	362700000.0	
MDLZ	Mondelez International, Inc.	0001103982	Nasdaq 100	제외	PEG=불리, PEGY=불리(<1)	61.369998931884766	1.89	2025	3.26	4475000000.0		4475000000.0	23095000000.0	2688000000.0	25838000000.0	45596000000.0	36.170451045720526	63.82954895427948	0.5666725151329064	-14.345146379044683	-16.41602465331279	40.060923444936215	41.15662623555426	-44.73684210526316	-1.2049365987475746	18.761141546758097	-80.97368421052632	6.090126802504851	46.022283093516194	-153.0402631578947	11.510339656734168	86.9821150467456	-349.37309079596986	-81.24435415175806	41.73393606098643	5년	46.022283093516194	86.9821150467456	41.73393606098643	-1.035344134347605	0.05129845306928863	0.5496913114603107	2.4922958397534667	4.061098066043138	3년	0.0512984530692886	불리(<1)	5년	18.761141546758097	2.1353137465059366	불리	N	주당순현금<=0	1298000000.0	단기위험부채 존재
TXN	TEXAS INSTRUMENTS INC	0000097476	Nasdaq 100	제외	PEG=불리, PEGY=불리(<1)	281.0199890136719	5.45	2025	2.02	3225000000.0	1656000000.0	4881000000.0	13548000000.0	0.0	16273000000.0	18312000000.0	47.05219025589128	52.94780974410872	0.888652249890782	-9.49288061336254	-9.49288061336254	53.30511369303384	53.30511369303384	4.8076923076923075	-16.644237941707228	24.802935181675736	18.115384615384613	-24.788475883414456	58.10587036335147	98.72884615384615	-135.0971935646088	316.67699348026554	-64.86767845221041	-148.0738733350517	12.688422838440472	5년	58.10587036335147	316.67699348026554	12.688422838440472	0.12808700394132322	-0.2743496248019145	0.5031962849969699	2.8510405257393208	1.0145330002132393	5년	0.5031962849969699	불리(<1)	5년	24.802935181675736	2.1491453855193456	불리	N	주당순현금<=0	913000000.0	
ROST	ROSS STORES, INC.	0000745732	Nasdaq 100	보류	PEG=불리, PEGY=안심	228.83999633789062	6.61	2025	78.0	4594392000.0	0.0	4594392000.0	1017863000.0	499743000.0	6187443000.0					11.024514820477412	9.484076001183665	32.952417778731196	33.185464498745375	4.588607594936709	14.703265747939431	58.06122059198926	17.67721518987342	37.906531495878866	124.62244118397852	116.8463924050633	250.56217318775933	823.7543362260981	-48.939698359138525	9.492299072490429	259.9695636289885	3년	37.906531495878866	250.56217318775933	9.492299072490429	2.5062988746228716	2.8132462501059274	4.12902086595323	6.804867824028408	2.973635698709229	3년	2.813246250105927	안심	3년	14.703265747939431	2.241163177190705	불리	Y		324416000.0	단기위험부채 존재
NFLX	NETFLIX INC	0001065280	Nasdaq 100	제외	PEG=불리, PEGY=판정불가	92.05999755859375	2.53	2025		9033681000.0	28678000.0	9062359000.0	13463971000.0	998865000.0	26615488000.0	28981505000.0	47.87217179173701	52.127828208263	0.9183611410104479	-1.0132943879675764	-1.2432429383707544	36.787862429470884	36.87875118457095	-87.24155320221885	-36.647200095516986	16.282594168366128	-165.9831064044377	-64.79440019103397	41.065188336732255	-419.93725920322737	-163.92983248331595	103.8949264919326	-556.1560616335541	-278.06847363750904	12.855669397347347	5년	41.065188336732255	103.8949264919326	12.855669397347347				2.1780274838317877	2.3658782767678557	판정불가		판정불가	5년	16.282594168366128	2.259336691013429	불리	N	주당순현금<=0	4343863000.0	단기위험부채 존재
ADI	ANALOG DEVICES INC	0000006281	Nasdaq 100	제외	PEG=불리, PEGY=불리(<1)	397.69000244140625	4.56	2025	1.02	2499406000.0	1152915000.0	3652321000.0	8145066000.0	446639000.0	33815755000.0					-9.0450243502735	-9.944220861711788	89.19627780519293	89.39347002261361	39.02439024390244	-4.58825332599776		86.54878048780488	-0.6765066519955205		394.6624390243902	-3.0848703330995733		-0.7612872836706752	-100.77569723004392		1년	86.54878048780488	394.6624390243902	-0.7612872836706752	0.44894687569093933	-0.0400045093113742		8.613997330428884	2.1660080156774946	1년	0.4489468756909393	불리(<1)	1년	39.02439024390244	2.285654618758069	불리	N	주당순현금<=0	496709000.0	단기위험부채 존재
AEP	AMERICAN ELECTRIC POWER CO INC	0000004904	Nasdaq 100	제외	PEG=불리, PEGY=불리(<1)	136.91000366210938	6.66	2025	2.78	197000000.0	220000000.0	417000000.0	44128000000.0	1508000000.0	31138000000.0	82204000000.0	27.472605036085472	72.52739496391453	0.37878935331614033	-81.32765295651676	-84.13340209651417	32.768416909703625	33.18970056435789	19.35483870967742	14.044924681547055	8.545142209229773	47.20967741935484	36.58984936309411	25.590284418459547	314.41645161290324	243.68839675820678	170.4312942269406	129.65191965729218	77.99166623326074	24.484179145565555	3년	36.58984936309411	243.68839675820678	77.99166623326074	0.6754930752581669	0.5134494207611456	0.3456115149058693	12.919842193728178	9.436740813778693	3년	0.5134494207611456	불리(<1)	3년	14.044924681547055	2.3331144632449656	불리	N	주당순현금<=0	537467865.0	단기위험부채 존재
ABNB	Airbnb, Inc.	0001559720	Nasdaq 100	보류	PEG=불리, PEGY=판정불가	141.66000366210938	4.030497592295345	2025		6560000000.0	4454000000.0	11014000000.0	0.0	1999000000.0	8199000000.0	14009000000.0	36.919128242074926	63.080871757925074	0.5852666143193661	17.67897271268058	14.470304975922954	30.76072571943216	31.556822891873416	-1.825115293410216	13.128576286013535		4.849769413179568	34.757152572027074		19.546983943007856	140.08861975659707		-86.20147999598267	-1.1092643405970826		3년	34.757152572027074	140.08861975659707	-1.1092643405970826				7.417335473515249	5.236012481834494	판정불가		판정불가	3년	13.128576286013537	2.3430359125995213	불리	Y		623000000.0	단기위험부채 존재
MSFT	MICROSOFT CORP	0000789019	Nasdaq 100	보류	PEG=불리, PEGY=안심	414.44000244140625	13.64	2025	88.0	30242000000.0	64323000000.0	94565000000.0	40152000000.0	0.0	343479000000.0	275524000000.0	55.4890687121064	44.5109312878936	1.2466391312553535	7.2890823844608175	7.2890823844608175	29.84977419772327	29.84977419772327	15.593220338983048	12.226568954799856	56.34799019984356	39.6864406779661	32.95313790959971	121.19598039968712	541.3230508474576	449.48080108694006	1653.1131726517324	30.615540888572923	8.454975011850575	298.87876723131967	3년	32.95313790959971	449.48080108694006	8.454975011850575	3.4704858955644764	3.3576994013725048	4.8358151469987805	9.59290020093771	2.314665607669945	3년	3.3576994013725048	안심	3년	12.226568954799856	2.441385993738249	불리	Y		7465000000.0	
IDXX	IDEXX LABORATORIES INC /DE	0000874716	Nasdaq 100	제외	PEG=불리, PEGY=판정불가	567.4600219726562	13.08	2025		180070000.0	0.0	180070000.0	374842000.0	74995000.0	1605383000.0	1745376000.0	47.91102553182726	52.08897446817274	0.919792067726381	-2.4038506633755015	-3.3294291885220613	43.56757436055288	43.63833724473841	22.58669165885661	17.66051173291583	14.281792796945748	53.67338331771322	43.82102346583166	37.063585593891496	702.0478537956889	573.1789869330781	484.79169956810074	23.71758830783641	1.0078181262075605	-14.568131534125762	3년	43.82102346583166	573.1789869330781	1.0078181262075603				13.046948472693613	2.2991837252849323	판정불가		판정불가	3년	17.66051173291583	2.4669485810737424	불리	N	주당순현금<=0	81025000.0	단기위험부채 존재
QCOM	QUALCOMM INC/DE	0000804328	Nasdaq 100	제외	PEG=불리, PEGY=불리(<1)	177.00999450683594	5.01	2025	2.08	5520000000.0	4635000000.0	10155000000.0	14811000000.0	1000000000.0	4909000000.0	28937000000.0	14.503929563316198	85.49607043668381	0.16964439990323807	-4.213574660633484	-5.118552036199095	36.17236909530328	36.353003302003	-44.147157190635454	-23.904480364790935	14.194083679524194	-79.79431438127091	-39.30896072958187	36.88816735904839	-399.76951505016723	-196.93789325520515	184.80971846883241	-325.8457304424856	-211.2580641584053	4.406374896359466	5년	36.88816735904839	184.80971846883241	4.406374896359466	-1.162963837944957	-0.603346723220976	0.4499037272523371			5년	0.4499037272523371	불리(<1)	5년	14.194083679524194	2.548411712373097	불리	N	주당순현금<=0 | FCF<=0	1105000000.0	단기위험부채 존재
AMD	ADVANCED MICRO DEVICES INC	0000002488	Nasdaq 100	보류	PEG=불리, PEGY=판정불가	360.5400085449219	2.65	2025		5539000000.0	5013000000.0	10552000000.0	2348000000.0	874000000.0	62999000000.0					5.014669926650367	4.480440097799511	134.1605051389704	134.3621013008009	165.0	46.66355102918431	12.817266899716717	338.5	101.82710205836862	34.134533799433434	897.025	269.84182045467685	90.4565145684986	148.800404598713	-25.156206229729527	-74.91082475601925	3년	101.82710205836862	269.84182045467685	-25.156206229729527				4.1167481662591685	1.14182838761048	판정불가		판정불가	3년	46.66355102918431	2.875059916787382	불리	Y		1636000000.0	단기위험부채 존재
EA	ELECTRONIC ARTS INC.	0000712515	Nasdaq 100	제외	PEG=불리, PEGY=보통	202.08999633789062	4.25	2025	38.0	2732000000.0		2732000000.0			6386000000.0	5982000000.0	51.63324708926261	48.36675291073739	1.0675359411568037	10.348484848484848	10.348484848484848	45.115649762213124	45.115649762213124	-9.188034188034184	15.476412353397585	24.339918542381245	-9.876068376068368	39.45282470679517	57.17983708476249	-41.97329059829056	167.67450500387946	243.0143076102406	-120.7696033247049	-17.029784728418285	20.250537886064034	3년	39.45282470679517	167.67450500387946	-17.029784728418285	0.638624644969592	1.1853184567938344	1.381780354953336			3년	1.1853184567938344	보통	3년	15.476412353397585	2.9151232683657944	불리	N	FCF<=0	264000000.0	
GEHC	GE HealthCare Technologies Inc.	0001932393	Nasdaq 100	제외	PEG=불리, PEGY=양호	61.029998779296875	4.55	2025	23.0	4492000000.0		4492000000.0	9495000000.0	508000000.0	10379000000.0	26307000000.0	28.291446328299624	71.70855367170039	0.3945337742806097	-10.923580786026202	-12.032751091703057	15.813973530840238	16.05774722439559	4.838709677419354			18.177419354838708			82.70725806451613			35.51902297034422			1년	18.177419354838708	82.70725806451613	35.51902297034422	1.7603867632084123					1년	1.7603867632084125	양호	1년	4.838709677419354	3.26822119637365	불리	N	주당순현금<=0 | FCF<=0	458000000.0	단기위험부채 존재
PAYX	PAYCHEX INC	0000723531	Nasdaq 100	제외	PEG=불리, PEGY=불리(<1)	93.0199966430664	4.58	2025	4.64	1628600000.0	34500000.0	1663100000.0	4548400000.0	18600000.0	4128000000.0	12436100000.0	24.921366086898775	75.07863391310123	0.33193686123463145	-7.9704419889502764	-8.02182320441989	22.050314111794034	22.061532717791767	-1.9271948608137013	6.0501819274696	49.66047821296189	4.645610278372597	20.6003638549392	107.82095642592378	21.276895074946495	94.34966645562153	493.81998043073094	-77.12653639777093	1.429445130660767	430.8750787485001	3년	20.6003638549392	94.34966645562153	1.429445130660767	0.12302795894119724	0.48480860060636277	2.4625716412773566	4.721270718232044	5.075543849295507	3년	0.4848086006063627	불리(<1)	3년	6.0501819274696	3.644570423854387	불리	N	주당순현금<=0	362000000.0	단기위험부채 존재
WMT	Walmart Inc.	0000104169	Nasdaq 100	제외	PEG=불리, PEGY=보통	131.60000610351562	2.73	2026	75.0	10727000000.0		10727000000.0	34624000000.0	6596000000.0	99617000000.0					-2.9789329344303166	-3.801171777611568	49.29631466591426	49.597501055357945	13.278008298755179	-13.852054624316834	-10.485413986679248	35.05601659751036	-19.204109248633667	-12.470827973358496	95.70292531120327	-52.42721824876991	-34.04536036726869	-27.277415750327528	-139.838309891514	-125.87033342573622	1년	35.05601659751036	95.70292531120327	-27.277415750327528	1.7907628368778379	1.2404161607229367	1.3087101226641817	1.8602592869608576	1.4135708211879496	3년	1.2404161607229367	보통	1년	13.278008298755179	3.71262869827667	불리	N	주당순현금<=0	8022000000.0	단기위험부채 존재
MAR	MARRIOTT INTERNATIONAL INC /MD/	0001048286	Nasdaq 100	제외	PEG=불리, PEGY=안심	354.9700012207031	9.51	2025	75.0	358000000.0		358000000.0	1816000000.0	355000000.0	-3771000000.0					-5.328947368421052	-6.626461988304094	37.886324772778565	38.02276164132568	14.1656662665066	9.516775967882673		36.831332533013196	27.533551935765345		350.2659723889555	261.8440789091284		-1.325190527529363	-26.23487111342503		3년	27.533551935765345	261.8440789091284	-26.23487111342503	2.3535053030684145	2.2307990145459615		8.998538011695906	2.535013657703726	3년	2.2307990145459615	안심	3년	9.516775967882673	3.9810041657634665	불리	N	주당순현금<=0	273600000.0	단기위험부채 존재
ADSK	Autodesk, Inc.	0000769397	Nasdaq 100	보류	PEG=불리, PEGY=불리(<1)	244.35000610351562	5.23	2026	0.024554941068665983	2249000000.0	348000000.0	2597000000.0	2500000000.0		3045000000.0					0.4511627906976744	0.4511627906976744	46.6345780712845	46.6345780712845	2.148437500000006	11.430299124308885	4.988943736048346	12.796875000000012	31.36059824861777	18.47788747209669	66.92765625000007	164.01592884027096	96.6393514790657	-72.60992241528857	-32.87664221674388	-60.45044032529072	3년	31.36059824861777	164.01592884027096	-32.87664221674388	0.046596163853934475	0.2456300569047271	0.10750603703229603	11.204651162790698	4.58549248328809	3년	0.2456300569047271	불리(<1)	3년	11.430299124308885	4.079908807644978	불리	Y		215000000.0	
CHTR	CHARTER COMMUNICATIONS, INC. /MO/	0001091667	Nasdaq 100	제외	PEG=불리, PEGY=판정불가	171.74000549316406	36.21	2025		477000000.0		477000000.0	94006000000.0	750000000.0	16054000000.0					-679.0075792662888	-684.4524753354194	23.494824213185662	23.645194168146464	3.545896482699463	5.610772798941088	43.025880490420356	15.591792965398927	19.721545597882177	94.55176098084071	564.5788232770951	714.1171660993136	3423.7192651162422	228.74042460629104	315.8129400594076	1893.547895427615	3년	19.721545597882177	714.1171660993136	315.8129400594076				32.07406777789203	18.67594430650505	판정불가		판정불가	3년	5.610772798941088	4.18744886936427	불리	N	주당순현금<=0	137743676.0	단기위험부채 존재
VRTX	VERTEX PHARMACEUTICALS INC / MA	0000875320	Nasdaq 100	보류	PEG=불리, PEGY=판정불가	423.9200134277344	15.32	2025		5084800000.0	1523300000.0	6608100000.0			18665800000.0	6977200000.0	72.79101509183793	27.20898490816207	2.675256549905406	25.61279069767442	25.61279069767442	25.999165974546994	25.999165974546994	836.5384615384615	6.118290879552779	46.11882992489094	1681.576923076923	20.736581759105558	100.73765984978188	25761.758461538462	317.68443254949716	1543.3009488986584	5977.032847124607	-25.06028909067941	264.0547508997814	3년	20.736581759105558	317.68443254949716	-25.06028909067941				12.37906976744186	2.9201428041453203	판정불가		판정불가	3년	6.118290879552779	4.249416460638665	불리	Y		258000000.0	
COST	COSTCO WHOLESALE CORP /NEW	0000909832	Nasdaq 100	보류	PEG=불리, PEGY=보통	1011.7000122070312	18.21	2025	57.99999999999999	14161000000.0	1123000000.0	15284000000.0	5713000000.0	36000000.0	29164000000.0	47935000000.0	37.82669035914863	62.17330964085137	0.6084072181078544	21.517390844935846	21.436456139009852	54.37576174421172	54.380206264031926	9.963768115942043	11.49058481522638	42.2175267261373	28.427536231884087	31.481169630452758	92.9350534522746	517.6654347826093	573.2720989705448	1692.3473233659206	-48.83212132682313	-43.33576237486175	67.27758257846139	3년	31.481169630452758	573.2720989705448	-43.33576237486175	1.249890869311394	1.2779698635233117	1.8430551317620008	17.619035842833792	1.7415276890624654	3년	1.2779698635233117	보통	3년	11.490584815226379	4.732201416951157	불리	Y		444803000.0	단기위험부채 존재
KLAC	KLA CORP	0000319201	Nasdaq 100	보류	PEG=불리, PEGY=불리(<1)	1726.260009765625	30.37	2025	44.0	2078908000.0	1475936000.0	3554844000.0	3469670000.0	0.0	4692453000.0	11375473000.0	29.203849955495187	70.79615004450481	0.41250618765479025	0.636814953271028	0.636814953271028	56.81999324373901	56.81999324373901	49.7534516765286	11.48114331133121	63.1164678859619	108.0069033530572	31.46228662266242	134.7329357719238	3280.169654832347	955.5096447302577	4091.839259393326	90.01596725152064	-44.6485674623264	137.03493310656464	3년	31.46228662266242	955.5096447302577	-44.6485674623264	1.6500081454490365	0.976436992403984	1.8851897328897527	28.012291588785047	1.6227156645184804	3년	0.976436992403984	불리(<1)	3년	11.48114331133121	4.948983886270372	불리	Y		133750000.0	
AMGN	AMGEN INC	0000318154	Nasdaq 100	제외	PEG=불리, PEGY=불리(<1)	329.82000732421875	14.23	2025	3.06	9129000000.0	0.0	9129000000.0	50005000000.0	0.0	8658000000.0					-75.41697416974169	-75.41697416974169	28.47765154560509	28.47765154560509	88.22751322751324	5.524568667280372	38.82227702083121	184.95502645502648	19.549137334560744	86.14455404166242	2631.910026455027	278.1842242707994	1225.8370040128561	697.9837390118709	-15.655746136304115	271.6684788039063	3년	19.549137334560744	278.1842242707994	-15.655746136304117	3.205584318683101	0.30144931907509115	1.470706843707231	14.944649446494465	4.531153087933691	3년	0.3014493190750911	불리(<1)	3년	5.524568667280372	5.154728497496264	불리	N	주당순현금<=0	542000000.0	
AAPL	Apple Inc.	0000320193	Nasdaq 100	제외	PEG=불리, PEGY=보통	280.1400146484375	7.46	2025	39.0	35934000000.0	18763000000.0	54697000000.0	78328000000.0	7979000000.0	73733000000.0	285508000000.0	20.524661717342955	79.47533828265705	0.2582519579136136	-1.5749068441701954	-2.106673663586809	37.76339430195814	37.83467671742954	22.69736842105263	6.880679389561806	59.17805489937251	53.89473684210526	22.26135877912361	126.85610979874502	402.0547368421052	166.06973649226214	946.3465790986379	43.519210330114724	-40.719023413819755	237.81199743501767	3년	22.26135877912361	166.06973649226214	-40.719023413819755	1.6337876814705041	1.2149511514430462	2.5998207182949575	6.582405496092323	2.349684140751164	3년	1.2149511514430462	보통	3년	6.880679389561806	5.4883234872484135	불리	N	주당순현금<=0	15004697000.0	단기위험부채 존재
REGN	REGENERON PHARMACEUTICALS, INC.	0000872589	Nasdaq 100	제외	PEG=불리, PEGY=안심	701.4199829101562	41.48	2025	54.0	3118100000.0	5487100000.0	8605200000.0	1985900000.0		31256900000.0	9301800000.0	77.06583297788144	22.934167022118558	3.360306607323314	60.951197053407	60.951197053407	15.440423959902345	15.440423959902345	8.189880020865917	2.765976893685007	32.28413389720095	24.879760041731835	14.031953787370014	73.0682677944019	1032.0124465310364	582.0454431001082	3030.8717481117906	47.13188555724754	-17.018981882262484	332.1051327247416	3년	14.031953787370014	582.0454431001082	-17.018981882262484	4.027731374628605	3.6764519576082955	5.58819719725796			3년	3.676451957608295	안심	3년	2.765976893685007	5.582267876190263	불리	N	FCF<=0	108600000.0	
SNPS	SYNOPSYS INC	0000883241	Nasdaq 100	제외	PEG=불리, PEGY=판정불가	489.0199890136719	8.04	2025		2888030000.0	72929000.0	2960959000.0	13462398000.0	22117000.0	28327602000.0	19897446000.0	58.74043297997339	41.25956702002661	1.4236803055025253	-63.39304945187618	-63.52656106630608	68.70808936138658	68.72469528357935	-44.589937973811175	8.526334391298395	13.492100704033394	-80.67987594762235	25.55266878259679	35.48420140806679	-648.6662026188836	205.44345701207817	285.29297932085694	-232.64615295730752	-57.98874041397632	-41.66026221212794	3년	25.55266878259679	205.44345701207817	-57.98874041397632				8.144311102525716	1.665435214407569	판정불가		판정불가	3년	8.526334391298395	8.058338578827856	불리	N	주당순현금<=0	165656000.0	단기위험부채 존재
CDNS	CADENCE DESIGN SYSTEMS INC	0000813672	Nasdaq 100	보류	PEG=불리, PEGY=판정불가	340.94000244140625	4.06	2025		3001317000.0	154213000.0	3155530000.0			5474181000.0					11.545523065214846	11.545523065214846	81.1316451665496	81.1316451665496	5.454545454545442	9.527334351951566	13.985265633616972	19.409090909090885	27.554668703903133	36.470531267233945	78.80090909090899	111.87195493784671	148.0703569449698	-76.88716239613107	-67.18720181358802	-56.56996659685978	3년	27.554668703903133	111.87195493784671	-67.18720181358802				5.8062214611872145	1.703003877400707	판정불가		판정불가	3년	9.527334351951566	8.51567103341248	불리	Y		273312000.0	
AMAT	APPLIED MATERIALS INC /DE	0000006951	Nasdaq 100	보류	PEG=불리, PEGY=보통	389.0799865722656	8.66	2025	54.0	7241000000.0	1332000000.0	8573000000.0	6455000000.0	100000000.0	20415000000.0	15884000000.0	56.24121876635721	43.7587812336428	1.2852556031226392	2.621287128712871	2.4975247524752477	44.62571587107999	44.64000713854392	0.5807200929152232	5.191743203490939	47.74832161975129	9.661440185830447	18.88348640698188	103.99664323950257	83.66807200929168	163.53099228446308	900.6109304540923	-78.49591988876261	-57.96982678930731	131.47192390653015	3년	18.88348640698188	163.53099228446308	-57.96982678930731	1.2230777485025544	1.3264043399212013	2.280037857850702	7.051980198019802	1.812475696873194	3년	1.326404339921201	보통	3년	5.191743203490939	8.595516789249816	불리	Y		808000000.0	단기위험부채 존재
AVGO	Broadcom Inc.	0001730168	Nasdaq 100	제외	PEG=불리, PEGY=불리(<1)	421.2799987792969	4.77	2025	62.0	16178000000.0		16178000000.0	39440000000.0	3152000000.0	24941000000.0	89800000000.0	21.736781098299648	78.26321890170036	0.27773942093541204	-4.793323717288275	-5.442818874922728	89.32354769320445	89.45971020004605	287.8048780487805	-43.55912867705002	10.237702081843047	584.109756097561	-78.61825735410004	28.975404163686093	2786.203536585366	-375.00908757905717	138.21267786078266	561.36620410622	-189.01658959971647	-67.19220512218277	5년	28.975404163686093	138.21267786078266	-67.19220512218277	3.91615522538625	0.2064502787807758	0.8087195812010807	5.545847929116011	1.3164280158530404	3년	0.2064502787807758	불리(<1)	5년	10.237702081843047	8.724960638542427	불리	N	주당순현금<=0	4853000000.0	단기위험부채 존재
PEP	PEPSICO INC	0000077476	Nasdaq 100	제외	PEG=불리, PEGY=불리(<1)	157.41000366210938	6.0	2025	3.61	9159000000.0	371000000.0	9530000000.0	42321000000.0	4898000000.0	20406000000.0	86852000000.0	19.025154300844694	80.97484569915531	0.23495141159673927	-23.882738528769117	-27.450109249817917	30.215457031813084	30.81001881865455	-13.66906474820144	-2.2300467686685255	3.222947933334197	-18.83812949640288	4.039906462662949	14.945895866668394	-113.02877697841727	24.239438775977696	89.67537520001036	-171.80533279259734	-84.6010811180659	-43.030701280901894	5년	14.945895866668394	89.67537520001036	-43.030701280901894	-0.33291122280925645	0.045670440459614985	0.22614081018665247			3년	0.0456704404596149	불리(<1)	5년	3.222947933334197	9.37509933663578	불리	N	주당순현금<=0 | FCF<=0	1373000000.0	단기위험부채 존재
CTSH	COGNIZANT TECHNOLOGY SOLUTIONS CORP	0001058290	Nasdaq 100	보류	PEG=불리, PEGY=불리(<1)	52.43000030517578	4.56	2025	2.52	1901000000.0	13000000.0	1914000000.0	543000000.0	33000000.0	15015000000.0	5677000000.0	72.56427604871448	27.435723951285524	2.6448828606658448	2.803680981595092	2.736196319018405	10.882964763943134	10.897764032052057	1.1086474501108607	1.1211696562825724	12.15182468925482	10.717294900221722	10.742339312565145	32.80364937850964	48.87086474501105	48.985067265297054	149.58464116600393	-6.78835693200136	-6.570537897820017	185.3035290774874	3년	10.742339312565145	48.985067265297054	-6.570537897820017	0.33342453355478135	0.3345751580806642	1.348145933345731	5.306748466257669	10.121587708123277	3년	0.3345751580806642	불리(<1)	3년	1.1211696562825724	9.706795669111706	불리	Y		489000000.0	단기위험부채 존재
